,Mean Interarrival,Mean Wait Time,Max Wait Time,Mean Service Time,Mean System Time,Overtime Jobs
790,0.03597191765214605,9.74970177697966e-05,0.01353996050989359,0.03913741894846677,0.03923491596623658,0
791,0.03571110406596197,2.332736738822299e-05,0.0039255190354365865,0.038812829889294735,0.038836157256682935,1
792,0.033639644807091605,2.298509192605091e-05,0.003436805581622543,0.03591744853554692,0.03594043362747296,1
793,0.03140327386247102,2.119407195788625e-05,0.005228297839909857,0.036848473209116904,0.036869667281074804,1
794,0.03222760073042503,0.00016097412086937124,0.014266822135027724,0.03661796646823356,0.03677894058910297,0
795,0.03493558523388084,4.170208752195172e-05,0.0053384225344572656,0.03571555569159277,0.03575725777911474,0
796,0.03310162922363209,6.708870481858938e-05,0.007201117353209274,0.037853641671461255,0.03792073037627987,0
797,0.03364007556009388,0.0,0.0,0.03890749998394639,0.038907499983946395,0
798,0.031092441962673918,3.5158722554097896e-07,0.00011285949939865425,0.037987907359169765,0.03798825894639529,1
799,0.035994575857566075,2.044045386329557e-05,0.005641565266269577,0.039686964092062266,0.03970740454592555,1
800,0.034144552534613626,3.802065981054192e-06,0.0006943246500106248,0.039796921842881285,0.03980072390886233,0
801,0.029067194497401673,5.164547841710119e-05,0.007367940910070203,0.03719273242996211,0.037244377908379214,0
802,0.03506828516959715,8.464988281491414e-05,0.014581350811356586,0.039222452049164816,0.03930710193197971,2
803,0.03212204972903068,3.8207699127601645e-05,0.007617823242025645,0.03878663432786209,0.0388248420269897,1
804,0.03376189480759662,4.4590897428095776e-05,0.006434556739335129,0.03730551716969287,0.037350108067120934,0
805,0.03378750230916536,4.818503201106877e-05,0.007179648128579075,0.03662358096919558,0.03667176600120667,0
806,0.03659471030992259,8.651835272464683e-06,0.0023619510293828583,0.0399923316903655,0.04000098352563801,0
807,0.033739429443300495,5.528575177923972e-05,0.011332567738277177,0.03696366583299765,0.03701895158477687,1
808,0.032466149105683594,0.0001093086193809007,0.013683417005116993,0.03678755544450484,0.03689686406388575,0
809,0.030480398818485747,5.7689361285017144e-05,0.010055460931801541,0.03610607772250595,0.03616376708379098,0
810,0.03133744276321626,0.00010072951869754396,0.011510263664587406,0.0374322251285356,0.03753295464723312,0
811,0.03547427257099741,1.6007557733462615e-05,0.002679033669666153,0.040045279440499,0.04006128699823246,0
812,0.030936801681731626,0.00018539646596976155,0.016085459586188566,0.03807928938023736,0.03826468584620713,0
813,0.031494528714102514,4.168354608103111e-05,0.013213684107686863,0.0373274623572023,0.03736914590328333,0
814,0.033457233325218085,9.243800819401823e-05,0.01043445297099277,0.03769769635199608,0.03779013436019007,0
815,0.03174273966677424,3.129235321038621e-05,0.0062668466448956295,0.03685869806899453,0.03688999042220493,0
816,0.03487425400062349,7.018664853475897e-05,0.018925691643369547,0.038240027625202025,0.03831021427373682,1
817,0.03515505355864971,3.675963965826421e-05,0.007431499650273565,0.03765531479816973,0.037692074437827995,1
818,0.03287617085900049,4.1687652930033915e-05,0.008483573061942362,0.037518986611797873,0.0375606742647279,0
819,0.03751781190951014,1.9361527181850082e-08,5.150166230372122e-06,0.038244854128840176,0.03824487349036736,0
820,0.03297677241922366,0.00010007977903559817,0.009280293983277232,0.03914089831639871,0.0392409780954343,0
821,0.03168947399879161,2.12775377781114e-05,0.003652801439180564,0.036465408289191925,0.03648668582697005,0
822,0.03261136636496905,3.365548808959551e-05,0.004879295429086827,0.03697991032726739,0.03701356581535697,0
823,0.03233209150613672,0.0,0.0,0.0398282402105257,0.039828240210525695,0
